tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,directors,writers,averageRating,numVotes
tt0024028,Footlight Parade,Footlight Parade,1933.0,104.0,"Comedy,Musical,Romance",nm0045800,"nm0781719,nm0786827,nm0520501,nm0590361",7.6,4507.0
tt0024034,42nd Street,42nd Street,1933.0,89.0,"Comedy,Musical,Romance",nm0045800,"nm0416861,nm0786827,nm0740622,nm0093456",7.4,10172.0
tt0024044,Gabriel Over the White House,Gabriel Over the White House,1933.0,86.0,"Drama,Fantasy,Romance",nm0478441,"nm0933133,nm0088602,nm0878523",6.4,1119.0
tt0024055,The Ghoul,The Ghoul,1933.0,77.0,"Action,Drama,Horror",nm0403054,"nm0236128,nm0385693,nm0454718,nm0675729,nm0877660",5.9,2138.0
tt0024067,Going Hollywood,Going Hollywood,1933.0,78.0,"Musical,Romance",nm0909825,"nm0829330,nm0547966",6.1,1681.0
tt0024069,Gold Diggers of 1933,Gold Diggers of 1933,1933.0,97.0,"Comedy,Drama,Musical",nm0503777,"nm0312510,nm0786827,nm0091200,nm0548993,nm0394479",7.7,6974.0
tt0024083,Hallelujah I'm a Bum,Hallelujah I'm a Bum,1933.0,82.0,"Comedy,Drama,Musical",nm0587277,"nm0372942,nm0067103",6.9,717.0
tt0024087,Hans Westmar,Hans Westmar,1933.0,95.0,Biography,nm0921195,nm0263912,6.0,1319.0
tt0024115,Heroes for Sale,Heroes for Sale,1933.0,76.0,"Drama,War",nm0920074,"nm0520501,nm0594594",7.4,1980.0
tt0024127,Our Flags Lead Us Forward,Hitlerjunge Quex,1933.0,95.0,Drama,nm0826094,"nm0770948,nm0530731",5.7,1609.0
tt0024130,Hold Your Man,Hold Your Man,1933.0,87.0,"Drama,Romance",nm0939992,"nm0002616,nm0736911,nm0547966",6.8,1271.0
tt0024166,I'm No Angel,I'm No Angel,1933.0,87.0,"Comedy,Musical,Romance",nm0749484,"nm0922213,nm0107614",6.9,2784.0
tt0024183,International House,International House,1933.0,68.0,Comedy,nm0840042,"nm0552289,nm0216755,nm0105261,nm0374013",7.0,1146.0
tt0024184,The Invisible Man,The Invisible Man,1933.0,71.0,"Horror,Sci-Fi",nm0001843,"nm0920229,nm0792670,nm0002545,nm0943804",7.7,28413.0
tt0024188,Island of Lost Souls,Island of Lost Souls,1932.0,70.0,"Horror,Sci-Fi",nm0448915,"nm0950150,nm0943804,nm0920229",7.4,7751.0
tt0024210,The Kennel Murder Case,The Kennel Murder Case,1933.0,73.0,"Crime,Mystery",nm0002031,"nm0886597,nm0498133,nm0590361,nm0696190",7.0,2841.0
tt0024216,King Kong,King Kong,1933.0,100.0,"Adventure,Horror,Sci-Fi","nm0178260,nm0774325","nm0187256,nm0741656,nm0178260,nm0908624,nm0330390",7.9,76288.0
tt0024238,Ladies They Talk About,Ladies They Talk About,1933.0,69.0,"Crime,Drama,Romance","nm0107854,nm0445033","nm0391763,nm0569897,nm0840172,nm0533215,nm0587073",6.7,1297.0
tt0024239,Lady Killer,Lady Killer,1933.0,76.0,"Comedy,Crime",nm0215877,"nm0548993,nm0371771,nm0787328,nm0953123",7.0,1505.0
tt0024240,Lady for a Day,Lady for a Day,1933.0,96.0,"Comedy,Drama",nm0001008,"nm0728307,nm0750357",7.4,3603.0
tt0024252,Liebelei,Liebelei,1933.0,88.0,"Drama,Romance",nm0649097,"nm0018348,nm0649097,nm0759041,nm0774217,nm0928915",7.5,1254.0
tt0024262,The Little Giant,The Little Giant,1933.0,76.0,"Comedy,Crime,Romance",nm0215877,"nm0520501,nm0594594",7.1,1010.0
tt0024264,Little Women,Little Women,1933.0,115.0,"Drama,Family,Romance",nm0002030,"nm0017301,nm0556945,nm0373511,nm0028636,nm0088670,nm0102818,nm0276040,nm0376179,nm0613848,nm0827693,nm0875746,nm0878605",7.2,6105.0
tt0024302,Man's Castle,Man's Castle,1933.0,75.0,"Drama,Romance",nm0097648,"nm0842485,nm0371907",7.2,1285.0
tt0024314,The Mayor of Hell,The Mayor of Hell,1933.0,90.0,"Crime,Drama,Romance","nm0562845,nm0002031","nm0158737,nm0042299",7.0,1320.0
tt0024334,Midnight Mary,Midnight Mary,1933.0,74.0,"Crime,Drama,Romance",nm0920074,"nm0002616,nm0548403,nm0778636",7.0,1162.0
tt0024353,Morning Glory,Morning Glory,1933.0,74.0,"Drama,Romance",nm0792514,"nm0337914,nm0015399",6.4,2502.0
tt0024360,Murders in the Zoo,Murders in the Zoo,1933.0,62.0,"Crime,Horror",nm0840042,"nm0943804,nm0589316,nm0343228",6.5,911.0
tt0024368,Mystery of the Wax Museum,Mystery of the Wax Museum,1933.0,77.0,"Horror,Mystery,Thriller",nm0002031,"nm0611920,nm0259022,nm0067676",6.8,4347.0
tt0024381,Night Flight,Night Flight,1933.0,84.0,Drama,nm0113284,"nm0756686,nm0308177,nm0740537",6.2,709.0
tt0024402,The Patriots,Okraina,1933.0,98.0,"Drama,War",nm0055823,"nm0278135,nm0055823",7.1,848.0
tt0024426,Parachute Jumper,Parachute Jumper,1933.0,72.0,Drama,nm0337586,"nm0416861,nm0488295",6.7,798.0
tt0024433,Peg o' My Heart,Peg o' My Heart,1933.0,87.0,"Drama,Romance",nm0502752,"nm0010973,nm0543122,nm0547966",6.3,1361.0
tt0024435,Penthouse,Penthouse,1933.0,90.0,"Crime,Mystery,Romance",nm0886754,"nm0329304,nm0352443,nm0733907",6.8,860.0
tt0024450,Picture Snatcher,Picture Snatcher,1933.0,77.0,"Crime,Drama",nm0045800,"nm0013897,nm0729694,nm0938439,nm0548993,nm0445033",7.1,1325.0
tt0024473,The Private Life of Henry VIII.,The Private Life of Henry VIII.,1933.0,97.0,"Biography,Comedy,Drama",nm0466099,"nm0083742,nm0934497",7.1,3502.0
tt0024481,Queen Christina,Queen Christina,1933.0,99.0,"Biography,Drama,History",nm0541149,"nm0367814,nm0826554,nm0505996,nm0067103,nm0309567,nm0372942,nm0541149,nm0883328,nm0921995",7.6,6842.0
tt0024500,Riders of Destiny,Riders of Destiny,1933.0,53.0,"Music,Romance,Western",nm0102908,nm0102908,5.5,884.0
tt0024516,Sagebrush Trail,Sagebrush Trail,1933.0,54.0,"Action,Drama,Romance",nm0769585,"nm0663858,nm0063676",5.4,1002.0
tt0024548,She Done Him Wrong,She Done Him Wrong,1933.0,66.0,"Comedy,Drama,History",nm0792514,"nm0922213,nm0857710,nm0109148",6.3,5128.0
tt0024554,A Shriek in the Night,A Shriek in the Night,1933.0,66.0,"Crime,Mystery,Romance",nm0712730,"nm0447472,nm0405081",5.3,785.0
tt0024593,Son of Kong,The Son of Kong,1933.0,70.0,"Adventure,Comedy",nm0774325,nm0741656,5.7,3773.0
tt0024601,Sons of the Desert,Sons of the Desert,1933.0,68.0,Comedy,nm0782682,"nm0186600,nm0001316,nm0059374,nm0491048,nm0782682,nm0874497,nm0919543",7.6,7465.0
tt0024617,The Story of Temple Drake,The Story of Temple Drake,1933.0,70.0,Drama,nm0731596,"nm0308177,nm0001203,nm0914362",7.1,1114.0
tt0024625,A Study in Scarlet,A Study in Scarlet,1933.0,72.0,"Mystery,Thriller",nm0547446,"nm0236279,nm0282984,nm0654239",5.7,777.0
tt0024675,Today We Live,Today We Live,1933.0,113.0,"Drama,Romance,War","nm0001328,nm0744514","nm0001203,nm0280223,nm0852313,nm0001328,nm0192234",5.9,938.0
tt0024676,Woman of Tokyo,Tôkyô no onna,1933.0,47.0,Drama,nm0654868,"nm0407456,nm0633792,nm0654868",7.1,741.0
tt0024684,Topaze,Topaze,1933.0,78.0,"Comedy,Drama",nm0195496,"nm0372942,nm0506349,nm0531269,nm0656528",6.8,757.0
tt0024727,The Vampire Bat,The Vampire Bat,1933.0,65.0,"Drama,Horror,Mystery",nm0833965,nm0522871,5.7,2076.0
tt0024747,Strauss' Great Waltz,Waltzes from Vienna,1934.0,81.0,"Biography,Music,Romance",nm0000033,"nm0717059,nm0548094,nm0093397,nm0720904,nm0019847,nm0241022,nm0932560",6.0,1206.0
tt0024763,When Ladies Meet,When Ladies Meet,1933.0,85.0,"Comedy,Romance","nm0064600,nm0502752","nm0576046,nm0330390,nm0189405",6.8,833.0
tt0024772,Wild Boys of the Road,Wild Boys of the Road,1933.0,68.0,"Adventure,Drama",nm0920074,"nm0049898,nm0013897,nm0696190,nm0923219",7.5,1736.0
tt0024785,The Working Man,The Working Man,1933.0,78.0,"Comedy,Drama,Romance",nm0012317,"nm0448981,nm0398021,nm0291408",7.4,891.0
tt0024805,'Neath the Arizona Skies,'Neath the Arizona Skies,1934.0,52.0,"Action,Adventure,Romance",nm0292134,nm0878328,5.1,804.0
tt0024831,Anne of Green Gables,Anne of Green Gables,1934.0,78.0,"Comedy,Drama,Family",nm0629519,"nm0591791,nm0599844",7.0,1004.0
tt0024844,L'Atalante,L'Atalante,1934.0,89.0,"Comedy,Drama,Romance",nm0897118,"nm0347447,nm0729960,nm0897118",7.8,13730.0
tt0024852,March of the Wooden Soldiers,Babes in Toyland,1934.0,77.0,"Comedy,Family,Fantasy","nm0576940,nm0736778","nm0124918,nm0342417,nm0152156,nm0491048",7.2,5814.0
tt0024854,"Baby, Take a Bow","Baby, Take a Bow",1934.0,76.0,"Comedy,Drama,Family",nm0480046,"nm0458934,nm0660923,nm0431903,nm0175902,nm0425225,nm0915875",6.7,798.0
tt0024865,The Barretts of Wimpole Street,The Barretts of Wimpole Street,1934.0,109.0,"Biography,Drama,Romance",nm0291548,"nm0078667,nm0883328,nm0921995,nm0829330",7.0,1538.0
tt0024890,The Big Shakedown,The Big Shakedown,1934.0,64.0,"Crime,Drama",nm0227020,"nm0124002,nm0416861,nm0257143",6.4,775.0
tt0024894,The Black Cat,The Black Cat,1934.0,65.0,"Adventure,Crime,Horror",nm0880618,"nm0000590,nm0750537,nm0880618,nm0453311",7.0,8863.0
tt0024902,Blue Steel,Blue Steel,1934.0,54.0,"Action,Adventure,Drama",nm0102908,nm0102908,5.4,1317.0
tt0024906,Born to Be Bad,Born to Be Bad,1934.0,62.0,"Drama,Romance","nm0792514,nm0176699",nm0336339,6.3,955.0
tt0024914,Bright Eyes,Bright Eyes,1934.0,85.0,"Comedy,Drama,Family",nm0124877,"nm0175902,nm0124877,nm0121667,nm0425225",7.3,1941.0
tt0024916,Broadway Bill,Broadway Bill,1934.0,104.0,"Comedy,Drama",nm0001008,"nm0728307,nm0375446,nm0118227",6.7,855.0
tt0024951,The Captain Hates the Sea,The Captain Hates the Sea,1934.0,93.0,Comedy,nm0587277,nm0810290,6.4,654.0
tt0024958,The Case of the Howling Dog,The Case of the Howling Dog,1934.0,74.0,"Crime,Drama,Mystery",nm0189076,"nm0548993,nm0306916",7.0,646.0
tt0024961,The Cat's-Paw,The Cat's-Paw,1934.0,102.0,Comedy,"nm0516001,nm0853130","nm0445502,nm0853130,nm0115669",6.7,1095.0
tt0024963,Chained,Chained,1934.0,76.0,"Drama,Romance",nm0113284,"nm0536941,nm0783629,nm0329304,nm0352443",6.2,769.0
tt0024966,Chapayev,Chapaev,1934.0,93.0,"Biography,Drama,History","nm0890574,nm0890567","nm0298997,nm0298998,nm0890574,nm0890567",7.3,1094.0
tt0024968,Charlie Chan in London,Charlie Chan in London,1934.0,79.0,"Crime,Drama,Mystery",nm0285946,"nm0531878,nm0081788,nm0031019,nm0170660",7.1,1767.0
tt0024989,The Clairvoyant,The Clairvoyant,1935.0,81.0,"Drama,Mystery,Romance",nm0002061,"nm0071657,nm0521435,nm0908550",6.7,926.0
tt0024991,Cleopatra,Cleopatra,1934.0,100.0,"Biography,Drama,History",nm0001124,"nm0950150,nm0493071,nm0179993,nm1306202",6.8,3234.0
tt0025004,The Count of Monte Cristo,The Count of Monte Cristo,1934.0,113.0,"Action,Adventure,Drama",nm0498174,"nm0241416,nm0242897,nm0869371,nm0498174,nm0857710",7.5,2330.0
tt0025028,Dames,Dames,1934.0,91.0,"Comedy,Musical,Romance","nm0258015,nm0000923","nm0202681,nm0520501",7.1,1742.0
tt0025037,Death Takes a Holiday,Death Takes a Holiday,1934.0,79.0,"Drama,Fantasy,Romance",nm0500552,"nm0027173,nm0499628,nm0143281,nm0274923",7.1,1583.0
tt0025091,Evelyn Prentice,Evelyn Prentice,1934.0,79.0,"Drama,Mystery,Romance",nm0397678,"nm0168829,nm0941003,nm0736911",6.9,1343.0
tt0025101,Fashions of 1934,Fashions of 1934,1934.0,78.0,"Comedy,Drama,Musical",nm0226189,"nm0378540,nm0259022,nm0172342,nm0240417,nm0548403,nm0778636",6.8,1271.0
tt0025129,Fog Over Frisco,Fog Over Frisco,1934.0,68.0,"Crime,Mystery,Thriller",nm0226189,"nm0498133,nm0245723,nm0813554",6.7,1360.0
tt0025132,Forsaking All Others,Forsaking All Others,1934.0,83.0,"Comedy,Drama,Romance",nm0886754,"nm0000581,nm0147119,nm0731060,nm0001076",6.4,1028.0
tt0025161,Gambling Lady,Gambling Lady,1934.0,66.0,"Drama,Mystery",nm0562845,"nm0088759,nm0540147",6.7,776.0
tt0025164,The Gay Divorcee,The Gay Divorcee,1934.0,107.0,"Comedy,Musical,Romance",nm0762263,"nm0852313,nm0916177,nm0388755,nm0547938,nm0949130,nm0442137,nm0070361,nm0359748,nm0543122,nm0712060",7.5,6569.0
tt0025173,The Girl from Missouri,The Girl from Missouri,1934.0,75.0,"Comedy,Drama,Romance","nm0176699,nm0939992","nm0002616,nm0256221,nm0736911",6.6,1014.0
tt0025238,Here Comes the Navy,Here Comes the Navy,1934.0,87.0,"Comedy,Drama,Romance",nm0045800,"nm0049898,nm0548993,nm0169879,nm0871166",6.2,757.0
tt0025251,Hide-Out,Hide-Out,1934.0,81.0,"Comedy,Crime,Drama",nm0886754,"nm0335831,nm0329304,nm0352443",7.0,631.0
tt0025263,Hollywood Party,Hollywood Party,1934.0,68.0,"Animation,Comedy,Musical","nm0092915,nm0245385,nm0332539,nm0533074,nm0718469,nm0746740,nm0828419,nm0939992","nm0226336,nm0462111,nm0185761,nm0276252,nm0332539,nm0616730,nm0941138",6.2,719.0
tt0025272,The House of Rothschild,The House of Rothschild,1934.0,88.0,"Biography,Drama,History","nm0485647,nm0921288","nm0425913,nm0922816,nm0002183,nm0398021,nm0591791",6.6,951.0
tt0025273,Housewife,Housewife,1934.0,69.0,Drama,nm0337586,"nm0781719,nm0371771,nm0520501",6.3,807.0
tt0025301,Imitation of Life,Imitation of Life,1934.0,111.0,"Drama,Romance",nm0821472,"nm0403595,nm0403398,nm0002545,nm0242850,nm0274923,nm0318341,nm0373511,nm0556945,nm0650338,nm0725017",7.5,3923.0
tt0025316,It Happened One Night,It Happened One Night,1934.0,105.0,"Comedy,Romance",nm0001008,"nm0728307,nm0011343",8.1,89130.0
tt0025318,It's a Gift,It's a Gift,1934.0,68.0,Comedy,nm0572851,"nm0192325,nm0568571,nm0001211,nm0083125,nm0107756,nm0337914,nm0750822,nm0801647,nm0809548,nm0919543,nm0922951",7.2,4703.0
tt0025330,Jimmy the Gent,Jimmy the Gent,1934.0,67.0,"Comedy,Crime,Drama",nm0002031,"nm0589616,nm0236418,nm0623401",6.8,1521.0
tt0025335,Judge Priest,Judge Priest,1934.0,80.0,"Comedy,Drama,Romance",nm0000406,"nm0167769,nm0629580,nm0873707",6.3,1826.0
tt0025373,The Lawless Frontier,The Lawless Frontier,1934.0,59.0,"Action,Adventure,Romance",nm0102908,nm0102908,5.2,811.0
tt0025397,Liliom,Liliom,1934.0,118.0,"Drama,Fantasy",nm0000485,"nm0597175,nm0509510,nm0956599,nm0000485",6.9,1011.0
tt0025409,The Little Minister,The Little Minister,1934.0,110.0,"Drama,Romance",nm0908831,"nm0057381,nm0613848,nm0556945,nm0373511,nm0644420,nm0905937",6.3,650.0
tt0025410,Little Miss Marker,Little Miss Marker,1934.0,80.0,"Comedy,Drama,Family",nm0355284,"nm0750357,nm0513529,nm0375500,nm0499628",7.1,1137.0
tt0025423,The Lost Patrol,The Lost Patrol,1934.0,73.0,"Adventure,War",nm0000406,"nm0629580,nm0287124,nm0531878",6.8,2863.0
tt0025440,The Lucky Texan,The Lucky Texan,1934.0,55.0,"Action,Adventure,Romance",nm0102908,nm0102908,5.6,991.0
tt0025452,The Man Who Knew Too Much,The Man Who Knew Too Much,1934.0,75.0,"Crime,Mystery,Thriller",nm0000033,"nm0071657,nm0943922,nm0339326,nm0712653,nm0930539",6.8,16090.0
tt0025455,The Man from Utah,The Man from Utah,1934.0,55.0,"Adventure,Crime,Romance",nm0102908,nm0663858,5.2,918.0
tt0025456,Man of Aran,Man of Aran,1934.0,76.0,Documentary,nm0280904,nm0280904,7.3,1871.0
tt0025461,Mandalay,Mandalay,1934.0,65.0,"Crime,Drama,Romance",nm0002031,"nm0289188,nm0662059,nm0448981",6.7,608.0
tt0025464,Manhattan Melodrama,Manhattan Melodrama,1934.0,93.0,"Crime,Drama,Romance","nm0886754,nm0002030","nm0308177,nm0000581,nm0128361,nm0230776,nm0829330",7.2,3424.0
tt0025465,Maniac,Maniac,1934.0,51.0,Horror,nm0260871,nm0821131,3.7,2034.0
tt0025480,Bad Seed,Mauvaise graine,1934.0,86.0,"Comedy,Drama,Romance","nm0000697,nm0261971","nm0527331,nm0000697,nm0464378,nm0700020",6.0,631.0
tt0025493,The Merry Widow,The Merry Widow,1934.0,99.0,"Comedy,Musical,Romance",nm0523932,"nm0883328,nm0710723,nm0529618,nm0825551,nm0009766,nm0366414,nm0523932,nm0576830",7.2,2440.0
tt0025499,Midnight,Midnight,1934.0,76.0,"Crime,Drama,Film-Noir",nm0259838,"nm0797390,nm0797388,nm0259838",5.6,733.0
tt0025509,Les Misérables,Les misérables,1934.0,281.0,Drama,nm0076368,"nm0401076,nm0076368,nm0485676",8.2,1469.0
tt0025536,Music in the Air,Music in the Air,1934.0,85.0,"Comedy,Musical,Romance",nm0562004,"nm0006153,nm0358564,nm0949617,nm0000697,nm0175902,nm0192346,nm0509510,nm0562004,nm0690143",6.0,916.0
tt0025580,Now and Forever,Now and Forever,1934.0,81.0,"Drama,Musical,Romance",nm0368871,"nm0048758,nm0456646,nm0493071,nm0856923",6.6,829.0
tt0025586,Of Human Bondage,Of Human Bondage,1934.0,83.0,"Drama,Romance",nm0188669,"nm0169556,nm0560857,nm0170923",7.2,5901.0
tt0025590,The Old Fashioned Way,The Old Fashioned Way,1934.0,71.0,Comedy,nm0064415,"nm0922951,nm0192325,nm0001211,nm0083125,nm0147749,nm0206802,nm0216755,nm0428987,nm0513529,nm0568571,nm0623640,nm0907778,nm0946756",7.5,849.0
tt0025607,Operator 13,Operator 13,1934.0,85.0,"Drama,History,Romance",nm0092915,"nm0857710,nm0780803,nm0338751,nm0150432,nm0528351,nm0542534,nm0629240,nm0729694,nm0837989,nm0938439",6.1,1275.0
tt0025610,Our Daily Bread,Our Daily Bread,1934.0,80.0,"Drama,Romance",nm0896542,"nm0896542,nm0384227,nm0000581",7.1,1611.0
tt0025617,The Painted Veil,The Painted Veil,1934.0,85.0,"Drama,Romance",nm0092915,"nm0576046,nm0826554,nm0280223,nm0560857",6.6,1216.0
tt0025699,Randy Rides Alone,Randy Rides Alone,1934.0,52.0,"Action,Mystery,Romance",nm0292134,nm0663858,5.3,864.0
tt0025718,The Richest Girl in the World,The Richest Girl in the World,1934.0,76.0,"Comedy,Romance",nm0782682,"nm0469915,nm0874497",6.4,713.0
tt0025731,Romance in Manhattan,Romance in Manhattan,1935.0,77.0,"Comedy,Romance",nm0731596,"nm0613848,nm0442137,nm0469915,nm0366942",6.8,524.0
tt0025740,Sadie McKee,Sadie McKee,1934.0,93.0,"Drama,Romance",nm0113284,"nm0576046,nm0217568,nm0933133",6.8,1051.0
tt0025746,The Scarlet Empress,The Scarlet Empress,1934.0,104.0,"Drama,History,Romance",nm0903049,"nm0146129,nm0464767,nm1327583",7.6,5482.0
tt0025748,The Scarlet Pimpernel,The Scarlet Pimpernel,1934.0,97.0,"Adventure,Drama",nm0949597,"nm0649478,nm0466099,nm1349729",7.4,3675.0
tt0025791,Everybody's Woman,La signora di tutti,1934.0,89.0,Drama,nm0649097,"nm0018348,nm0331878,nm0649097,nm0928915",7.4,697.0
tt0025822,Spitfire,Spitfire,1934.0,87.0,Drama,nm0188669,"nm0901617,nm0613848",5.4,626.0
tt0025830,The Star Packer,The Star Packer,1934.0,53.0,"Action,Mystery,Romance",nm0102908,nm0102908,5.2,934.0
tt0025862,Tarzan and His Mate,Tarzan and His Mate,1934.0,104.0,"Action,Adventure","nm0316539,nm0176699,nm0570985","nm0123194,nm0570130,nm0736911,nm0330390,nm0058295",7.3,4620.0
tt0025878,The Thin Man,The Thin Man,1934.0,91.0,"Comedy,Crime,Mystery",nm0886754,"nm0352443,nm0329304,nm0358591",8.0,25251.0
tt0025880,Thirty Day Princess,Thirty Day Princess,1934.0,74.0,"Comedy,Romance",nm0314351,"nm0002545,nm0664022,nm0375500,nm0562372,nm0445502",6.9,657.0
tt0025898,Toni,Toni,1935.0,84.0,"Crime,Drama,Romance",nm0719756,"nm0719756,nm2365865,nm0251873",7.2,1404.0
tt0025903,The Trail Beyond,The Trail Beyond,1934.0,55.0,"Action,Adventure,Drama",nm0102908,"nm0193617,nm0663858",5.4,705.0
tt0025907,Treasure Island,Treasure Island,1934.0,110.0,"Adventure,Family",nm0281808,"nm0829044,nm0536941,nm0493251,nm0695292",7.1,2298.0
tt0025911,Three Songs About Lenin,Tri pesni o Lenine,1934.0,61.0,Documentary,nm0895048,nm0895048,6.6,640.0
tt0025913,Triumph of the Will,Triumph des Willens,1935.0,114.0,"Documentary,History,War",nm0726166,"nm0726166,nm0752193,nm1168002",7.3,14369.0
tt0025919,Twentieth Century,Twentieth Century,1934.0,91.0,"Comedy,Romance",nm0001328,"nm0589619,nm0372942,nm0531269,nm0002545,nm0288706",7.4,5531.0
tt0025929,A Story of Floating Weeds,Ukikusa monogatari,1934.0,86.0,Drama,nm0654868,"nm0407456,nm0654868",7.8,2726.0
tt0025946,Moscow Laughs,Vesyolye rebyata,1934.0,96.0,"Comedy,Musical",nm0017893,"nm0017893,nm0258755,nm0557066",7.0,813.0
tt0025948,Viva Villa!,Viva Villa!,1934.0,115.0,"Biography,Western","nm0176699,nm0001328,nm0920074","nm0372942,nm0683874,nm0821108,nm0001328,nm0570130,nm0736911",6.4,1105.0
tt0025965,We're Not Dressing,We're Not Dressing,1934.0,74.0,"Comedy,Musical",nm0851537,"nm0810304,nm0322227,nm0413590,nm0552289,nm0547938,nm0057381",6.2,681.0
tt0025969,West of the Divide,West of the Divide,1934.0,54.0,"Action,Adventure,Romance",nm0102908,"nm0102908,nm0236980",5.3,779.0
tt0026017,You're Telling Me!,You're Telling Me!,1934.0,66.0,Comedy,nm0448915,"nm0216755,nm0428998,nm0568571,nm0834080,nm0001211",7.5,924.0
tt0026029,The 39 Steps,The 39 Steps,1935.0,86.0,"Film-Noir,Mystery,Thriller",nm0000033,"nm0117955,nm0071657,nm0067308",7.7,49163.0
tt0026043,After Office Hours,After Office Hours,1935.0,72.0,"Comedy,Crime,Drama",nm0502752,"nm0821716,nm0886861,nm0542534,nm0000581,nm0096129",6.4,664.0
tt0026046,Ah Wilderness!,Ah Wilderness!,1935.0,98.0,"Comedy,Drama",nm0113284,"nm0329304,nm0352443,nm0642156",6.8,650.0
tt0026055,Alibi Ike,Alibi Ike,1935.0,72.0,"Comedy,Romance,Sport",nm0258015,"nm0488066,nm0354317",6.1,587.0
tt0026056,Alice Adams,Alice Adams,1935.0,99.0,"Comedy,Drama,Romance",nm0828419,"nm0850483,nm0949130,nm0644420,nm0613848",6.9,3559.0
tt0026071,Anna Karenina,Anna Karenina,1935.0,95.0,"Drama,Romance",nm0113284,"nm0866243,nm0199304,nm0826554,nm0067103",7.0,4766.0
tt0026073,Annie Oakley,Annie Oakley,1935.0,90.0,"Biography,Drama,Western",nm0828419,"nm0768540,nm0878605,nm0276284,nm0011485",6.7,1462.0
tt0026095,La bandera,La bandera,1935.0,96.0,"Drama,Romance,War",nm0245213,"nm0241409,nm0245213,nm0816458",6.9,555.0
tt0026097,Barbary Coast,Barbary Coast,1935.0,91.0,"Adventure,Drama,Romance","nm0943758,nm0001328","nm0372942,nm0531269,nm0158737,nm0519487",6.8,1436.0
tt0026104,Becky Sharp,Becky Sharp,1935.0,84.0,"Drama,Romance,War","nm0541149,nm0792514","nm0856842,nm0593517,nm0267020",5.9,827.0
tt0026121,Black Fury,Black Fury,1935.0,94.0,"Crime,Drama,Romance",nm0002031,"nm0277874,nm0259022,nm0615799,nm0410277",6.5,717.0
tt0026123,The Black Room,The Black Room,1935.0,68.0,"Crime,Horror",nm0624756,"nm0833949,nm0616730",7.0,1569.0
tt0026126,Bonnie Scotland,Bonnie Scotland,1935.0,80.0,Comedy,nm0395023,"nm0124918,nm0595655,nm0042317,nm0172812,nm0395023,nm0491048,nm0736778",6.9,1698.0
tt0026129,Bordertown,Bordertown,1935.0,90.0,"Crime,Drama",nm0562845,"nm0236418,nm0810290,nm0520501,nm0333958",6.9,1446.0
tt0026138,The Bride of Frankenstein,The Bride of Frankenstein,1935.0,75.0,"Drama,Horror,Sci-Fi",nm0001843,"nm0791217,nm0403398,nm0049721,nm0076653,nm0088662,nm0282984,nm0531878,nm0715723,nm0792670,nm1073460,nm2191908",7.8,41284.0
tt0026144,Broadway Melody of 1936,Broadway Melody of 1936,1935.0,101.0,"Musical,Romance","nm0886754,nm0215877","nm0569650,nm0799015,nm0366454,nm0174889,nm0000581",6.8,1457.0
tt0026164,Call of the Wild,Call of the Wild,1935.0,89.0,"Action,Adventure,Drama",nm0920074,"nm0518711,nm0288706,nm0695292",6.8,1739.0
tt0026174,Captain Blood,Captain Blood,1935.0,119.0,"Action,Adventure",nm0002031,"nm0754581,nm0732452",7.7,12363.0
tt0026184,The Case of the Curious Bride,The Case of the Curious Bride,1935.0,80.0,"Comedy,Crime,Drama",nm0002031,"nm0715723,nm0306916,nm0391763",6.7,727.0
tt0026185,The Case of the Lucky Legs,The Case of the Lucky Legs,1935.0,77.0,"Comedy,Crime,Mystery",nm0562845,"nm0391763,nm0548993,nm0158738,nm0306916",6.6,560.0
tt0026191,Ceiling Zero,Ceiling Zero,1936.0,95.0,"Adventure,Drama,Romance",nm0001328,"nm0915693,nm0753452",6.8,597.0
tt0026197,Charlie Chan in Egypt,Charlie Chan in Egypt,1935.0,73.0,"Crime,Drama,Mystery",nm0003422,"nm0000252,nm0517567,nm0081788",6.8,1756.0
